text,sentiment,subjectivity,polarity
b'@bbhuttozardari \nappoint all 2300 nurses who have passed sindh public service commission written exam#who declared\xe2\x80\xa6 https://t.co/84vw1sgek8',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
b'all came from iran to kashmir. #corona https://t.co/wfeoex7xq4',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'safety is must!\ntake precautions &amp; stay safe.\n#coronavirus #coronavirusindia #coronavirusupdate\xe2\x80\xa6 https://t.co/qd3020fjys',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'shame on pakistani politician who are doing politics on such a global issue...you guys are shame to humanity.\nunite\xe2\x80\xa6 https://t.co/hyanpsfjgk',"Sentiment(polarity=0.0, subjectivity=0.25)",0.25,0.0
b'china sends almost all the stuff kinda duplicate but this virus is a serious real shit !\n\n#coronavirusindia\xe2\x80\xa6 https://t.co/nchehqlgkz',"Sentiment(polarity=-0.3541666666666667, subjectivity=0.8333333333333333)",0.8333333333333333,-0.3541666666666667
b'when every other country is releasing even its prisoners this is what kashmir is offered...\n#corona https://t.co/msyfrufhg3',"Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
b'stay at home. stay safe. #corona https://t.co/flqld52xxc',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'for saving the lives of people, the doctors are fighting without having laced with advanced weapons even......and t\xe2\x80\xa6 https://t.co/gcbagvrjby'","Sentiment(polarity=0.4, subjectivity=0.6)",0.6,0.4
"b""go for #quarantine \nto keep our self away\nfrom #corona\n&amp; to see things\nliving with in us\n\nlet's cash this moment\nfo\xe2\x80\xa6 https://t.co/fcctkyxdj3""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'do you know who else suggested good hygiene and quarantining during a pandemic?\n@syedabidshah @kansalrohit69\xe2\x80\xa6 https://t.co/dt1qnmvfuw',"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.6000000000000001,0.7
b'why are alternate side parking rules still in effect and not suspended? people are getting tickets for that when we\xe2\x80\xa6 https://t.co/qhiamdoavt',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'call for abstract: paediatrics, paediatrician and paediatric nursing. submit your presentation summary today:\xe2\x80\xa6 https://t.co/pxexlwcqky'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'nofx - just the flu (acoustic) official video https://t.co/o11hvk6ez6 via @youtube #awesome #corona #coronavirusuk\xe2\x80\xa6 https://t.co/hqdxzc0l7r',"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0
b'pray for thala \n#coronaattackedthla \n\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0u bleddy #corona \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0 https://t.co/pnqf8xtkqy',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""best video i've seen on the spread of virus particles #corona #coronasa https://t.co/uagvxkihrx""","Sentiment(polarity=1.0, subjectivity=0.3)",0.3,1.0
b'covid - 19 #coronavirusoutbreak #corona \n #trinityeyehospital #lasiksurgery #cataractsurgery #glaucoma #retina\xe2\x80\xa6 https://t.co/drnbtmwy2k',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'coronavirus update, canada:\n\n- 129 new cases in last 24 hours\n- 727 cases in total\n- 11 recovered\n- 9 deaths\n- 12%\xe2\x80\xa6 https://t.co/gjaozzgm2q'","Sentiment(polarity=0.06818181818181818, subjectivity=0.2606060606060606)",0.2606060606060606,0.06818181818181818
"b""i was thinking,why don't you boil #marijuana leaves and drink while hot,take  a few breathings every morning to survive this #corona""","Sentiment(polarity=-0.2, subjectivity=0.1)",0.1,-0.2
b'#corona typewriter. misspellings. @sun_q_tzu @western2a https://t.co/twpitinyc0',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'thousands of migrant workers have been deprived of their day off beacuse of the self imposed quarantine of families\xe2\x80\xa6 https://t.co/fh0xb7bcni',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""i legit have never spent so much money on such little groceries before, but unfortunately don't have a choice when\xe2\x80\xa6 https://t.co/rbjhnnictr""","Sentiment(polarity=-0.0875, subjectivity=0.45999999999999996)",0.45999999999999996,-0.0875
b'@amitabhk87 @nitiaayog @narendramodi @pmoindia @npci_npci @dilipasbe @rsprasad @amitabhk87 right sir closed all ban\xe2\x80\xa6 https://t.co/0mnlvenzhu',"Sentiment(polarity=0.09285714285714285, subjectivity=0.31785714285714284)",0.31785714285714284,0.09285714285714285
"b'#icse , #isc #boardexams postponed over #coronavirusoutbreak \n\n#coronavirusindia #coronavirusupdate #corona\xe2\x80\xa6 https://t.co/sxctq8shna'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@ac360 @andersoncooper the curve might be wrong: (7/7)\ndr florian kongoli \nposted in facebook; linkedin, twitter on\xe2\x80\xa6 https://t.co/gxdze5fmyl'","Sentiment(polarity=-0.625, subjectivity=0.95)",0.95,-0.625
"b'when the fight is with the enemies on boarder, we salute our army.this time thousands of doctors, nurses r running\xe2\x80\xa6 https://t.co/hzndpg46gq'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'also, no matter who you are, where your from.. ur status , what you have, nothing! so stay grounded, stay humble. s\xe2\x80\xa6 https://t.co/6ghhbawtdq'","Sentiment(polarity=-0.2, subjectivity=0.4)",0.4,-0.2
b'everyone\xe2\x80\x99s life is at stake.\n\none a single group from religious extremists society can claim that their almighty ca\xe2\x80\xa6 https://t.co/qnf7asof7g',"Sentiment(polarity=-0.03571428571428571, subjectivity=0.23214285714285715)",0.23214285714285715,-0.03571428571428571
b'\xd8\xb9\xd8\xac\xd8\xa8 \xd9\x85\xd8\xb1\xd8\xb6 \xdb\x81\xdb\x92 \xd8\xac\xd8\xb3 \xda\xa9\xdb\x8c \xd8\xaf\xd9\x88\xd8\xa7 \xdb\x81\xdb\x92 \xd8\xaa\xd9\x86\xdb\x81\xd8\xa7\xd8\xa6\xdb\x8c\xdb\x94\xdb\x94\n\n\xd8\xa8\xd9\x82\xd8\xa7\xd8\xa6\xdb\x92 \xd8\xb4\xdb\x81\xd8\xb1 \xdb\x81\xdb\x92 \xd8\xa7\xd8\xa8 \xd8\xb4\xdb\x81\xd8\xb1 \xda\xa9\xdb\x92 \xd8\xa7\xd8\xac\xda\x91\xd9\x86\xdb\x92 \xd9\x85\xdb\x8c\xda\xba\xdb\x94\xdb\x94\xdb\x94\nhow strange!!!\nwhen the separation is the cur\xe2\x80\xa6 https://t.co/61hafrh4ri',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\nrs 5000 cr    lab scam\nrs 7000 cr    mask scam\xe2\x80\xa6 https://t.co/zj99oeybg9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@rahulgandhi italy bro.ur motherland.#italy registered its 1st +ve case on 31st jan while india on 30th.\nindia has\xe2\x80\xa6 https://t.co/urpc8h4q6n',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'look at ur sins world!!!!#covid2019india #coronavirusupdate #coronavirusoutbreak #coronavirus #corona #china',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@jenwahl12news are seniors in line at these establishments?  #corona fail.',"Sentiment(polarity=-0.5, subjectivity=0.29999999999999993)",0.29999999999999993,-0.5
b'potentially 90million #corona deaths? that\xe2\x80\x99s still less then how many people were killed by #communism https://t.co/xnqupudqyx',"Sentiment(polarity=0.03333333333333334, subjectivity=0.39166666666666666)",0.39166666666666666,0.03333333333333334
b'@rnivruti @rk_misra omg! not due to #corona but i can die due to this joy! thanks ma\xe2\x80\x99am! \xf0\x9f\x99\x8f',"Sentiment(polarity=0.296875, subjectivity=0.2875)",0.2875,0.296875
b'@drhvoffice @drharshvardhan @pmoindia @amitshah what z the chance of spreading #corona virus in a quarantine facili\xe2\x80\xa6 https://t.co/qjwc3se5vc',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'wear a mask be a hero! \n\nbe aware, stay safe! \n\n@forum_marfatia\n#godigitalwithforum\n#coronacantstopus #quarantine\xe2\x80\xa6 https://t.co/qbbl5vubmp'","Sentiment(polarity=0.4375, subjectivity=0.375)",0.375,0.4375
"b""what a perfect time to play re2. i bought it during the lunar year sale but hadn't played it yet.\nthis is more impo\xe2\x80\xa6 https://t.co/jtb4v9fbeo""","Sentiment(polarity=0.75, subjectivity=0.75)",0.75,0.75
b'welcome to the lebanese club \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #corona #covid_19 https://t.co/o0dngfyvzz',"Sentiment(polarity=0.8, subjectivity=0.9)",0.9,0.8
b'#corona update live \n\nhttps://t.co/vvnxwyqrt6',"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
b'when u r suffering from fever for 5 days and #corona result is negative.\n\n\xe0\xae\x8e\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xa9 \xe0\xae\x85\xe0\xae\xa3\xe0\xaf\x8d\xe0\xae\xa3\xe0\xae\xbe\xe0\xae\xae\xe0\xae\xb2\xe0\xaf\x88 \xe0\xae\xaa\xe0\xae\xaf\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xaf\xe0\xae\xbe..... \xe0\xae\xa8\xe0\xae\xbe\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xbe\xe0\xae\xa9\xe0\xaf\x8d.\xe2\x80\xa6 https://t.co/0ccwysqgcc',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'be safe and work from home..  #chinesevirus #coronavirusupdate #italy #socialdistanacing #ultimatesuccesstonic\xe2\x80\xa6 https://t.co/nceqgxdgzm',"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'unexpected humanitarian success story #corona #lebanon #\xd8\xb5\xd8\xa8\xd8\xa7\xd8\xad_\xd8\xa7\xd9\x84\xd8\xae\xd9\x8a\xd8\xb1 #quarantine https://t.co/g0vykbt7pv',"Sentiment(polarity=0.2, subjectivity=0.5)",0.5,0.2
b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3  \n-arrested the outbreak by proactive measures.    \n-reports 0 new domestic #corona virus cases for the 1st time\xe2\x80\xa6 https://t.co/ehyjfurcfl',"Sentiment(polarity=0.06818181818181818, subjectivity=0.2772727272727273)",0.2772727272727273,0.06818181818181818
"b'us is hardly testing for the virus and officially have 9,464 confirmed cases (the real number is probably 100k+) ca\xe2\x80\xa6 https://t.co/8drmdwqeji'","Sentiment(polarity=0.10277777777777779, subjectivity=0.6138888888888888)",0.6138888888888888,0.10277777777777779
b'be safe..\xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b #coronavirus #coronavirusindia #coronavirusupdate #corona #covid2019india https://t.co/xg54y1wrsa',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'has any one thought money(coins or notes) can be a very fast and more risk factor to spread the #corona virus disea\xe2\x80\xa6 https://t.co/h1994tg0mb',"Sentiment(polarity=0.38, subjectivity=0.64)",0.64,0.38
"b'quack doctors! \nproblem: coronavirus, \nsolution:platform ticket to cost \n\xe2\x82\xb950/- ! \n#coronavirus #covid\xe2\x80\xa6 https://t.co/p15isz54ty'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'stay home ,stay hygiene,be strong we fight this together .... !!!\n.\n.\n\xf0\x9f\x93\xb7 : nokia 5.1 plus\n.\n.\n#shotonnokia\xe2\x80\xa6 https://t.co/o4u9jutmgz'","Sentiment(polarity=0.8463541666666665, subjectivity=0.7333333333333333)",0.7333333333333333,0.8463541666666665
"b'must read article regarding #corona by dr devi shetty, cardiac surgeon, chairman and founder of narayana health\nhttps://t.co/wsqnzg38uv'","Sentiment(polarity=-0.05, subjectivity=0.0)",0.0,-0.05
b'greed is a virus too...!\n\n#covid19 \n#corona \n#chinesevirus https://t.co/w0zadzlaqw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""just have a look pls no laugh. i 'said' no laughing pls.\n fastest service of #pakistan to protect their countryman\xe2\x80\xa6 https://t.co/i9czd0v9ge""","Sentiment(polarity=-0.15, subjectivity=0.1)",0.1,-0.15
b'@daveanthony @cityofcorona\n@coronaextrausa\n\n explore how on-demand solutions act like an omnipotent in this epidemi\xe2\x80\xa6 https://t.co/rhdhpozask',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'did the time come for this \xe2\x80\x9cglobal rescue plan\xe2\x80\x9d\xe2\x9d\x93\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\nhttps://t.co/yi66jawqim\n-\n#sustainability #nature #mask #virus\xe2\x80\xa6 https://t.co/xxgqwzb7va',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'be careful and save yourself from these peoples, just like safe from #coronavirus..\n#coronavirusupdate \nuse masks,\xe2\x80\xa6 https://t.co/n24eyfjxys'","Sentiment(polarity=0.2, subjectivity=0.75)",0.75,0.2
b'#oh\xe2\x9d\xa4\n\nbe safe  !!! \n\n#corona https://t.co/z0l6sqzxpo',"Sentiment(polarity=0.9765625, subjectivity=0.5)",0.5,0.9765625
"b'\xf0\x9f\x93\xa3#jeemain &amp; advanced 2020 free mock tests\n\xe2\x99\xa6\xef\xb8\x8fdue to covid19 outbreak, #reliableinstitute announces free online mock\xe2\x80\xa6 https://t.co/th6nrq91eh'","Sentiment(polarity=0.4000000000000001, subjectivity=0.7333333333333334)",0.7333333333333334,0.4000000000000001
"b'the think with the hairdresser is, i work as a hairdresser/stylist and i still live with my grandparents (i know,i\xe2\x80\x99\xe2\x80\xa6 https://t.co/vxe8e0fjtg'","Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.5,0.13636363636363635
"b'they like corona this corona that, am like yo... am bumping am fitty! #tbr #tbt\xe2\x9d\xa4\xef\xb8\x8f #tbt\xf0\x9f\x94\x99\xf0\x9f\x93\xb8 #djkingcazz #nointernet\xe2\x80\xa6 https://t.co/qz3zsjaojv'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'thanks to the virus, u can see inside some of the celebs houses. #staysafestayhome #coronavirus #quarantine #corona #covid_19'","Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2
b'#cardiovascular \n#coronavirus #corona #coronavirus #coronavirusupdate #coronavirusoutbreak\n#coronaviruspandemic\xe2\x80\xa6 https://t.co/7mgs6q7ubz',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'simple rules for effective masks usage.\n\n#covid2019uk #coronavirusindia #corona #coronaindia https://t.co/bna0qgab8e',"Sentiment(polarity=0.3, subjectivity=0.5785714285714286)",0.5785714285714286,0.3
b'a week without sports. it\xe2\x80\x99s been rough. #sports #corona #coronavirus #covid_19 https://t.co/x1pbk10gcr',"Sentiment(polarity=-0.1, subjectivity=0.4)",0.4,-0.1
b'thank you for this lyrics genious\xf0\x9f\x92\x9c!! #music #queen #covid19nl #covid19 #corona #coronavirus #coronarhapsody\xe2\x80\xa6 https://t.co/5jkktij9dx',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'soap and #corona\nhappy handwashing!\n\nhttps://t.co/dretjr3h9r',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@drindu #feminism vs #islam\n\n@rakhi_savant #challenge to #muslim #men #man #mulla #mullahs #mullah \n\nwho wins? \npls\xe2\x80\xa6 https://t.co/mifjp8v0et',"Sentiment(polarity=0.3, subjectivity=0.2)",0.2,0.3
b'@pmoindia @amitshah what z the chance of spreading #corona virus in a quarantine facility? bcz not all quarantined\xe2\x80\xa6 https://t.co/xk1viw5fcm',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'sneezes spread diseases - keep your distance #africa #african #hippo #hippos #sneeze #cold #virus #corona #disease\xe2\x80\xa6 https://t.co/c2jmx3sq1q',"Sentiment(polarity=-0.3, subjectivity=0.5)",0.5,-0.3
b'world before corona and after corona. the new bc and ac era(s) #corona',"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
b'#symptoms incase you didn\xe2\x80\x99t know #coronavirus #covid19uk #corona #health x https://t.co/icujuzcxkv',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'this dude is having a big laugh at everyone trying to buy hand sanitizer  #coronavirus #covid19 #corona #covid\xe2\x80\xa6 https://t.co/lktihbgsln',"Sentiment(polarity=0.15, subjectivity=0.1)",0.1,0.15
"b'day 1: daycare is closed. no kids. drew pictures for 8 hours straight, having to \xe2\x80\x9cjust be there\xe2\x80\x9d and \xe2\x80\x9cwork on somet\xe2\x80\xa6 https://t.co/rlzhs6uugl'","Sentiment(polarity=0.05, subjectivity=0.25)",0.25,0.05
"b'@singaporeair been on the line for over an hour &amp; a half (still holding)...there is no support line from bali, so t\xe2\x80\xa6 https://t.co/sjxybpwu5y'","Sentiment(polarity=-0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,-0.16666666666666666
b'crack... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 #oppo #crack #legend #coronav\xc3\xadrus #corona #funnymemes #funny #post #heat #summer #justbakwas https://t.co/qbervririw',"Sentiment(polarity=0.25, subjectivity=1.0)",1.0,0.25
b'@pmawenge\nmusic is my work/talent\nhelping is my patience\nso lets go to the world\n\nkesho! kesho!\n#corona\xe2\x80\xa6 https://t.co/xvttqgs5ph',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@cmackinlay i am hearing that language schools, which are vital to thanet and has been closed since friday, do not\xe2\x80\xa6 https://t.co/3ty7ozmykb'","Sentiment(polarity=0.0, subjectivity=0.25)",0.25,0.0
b'i didnt mean it damn #corona https://t.co/ie7hl2s6zu',"Sentiment(polarity=-0.3125, subjectivity=0.6875)",0.6875,-0.3125
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/iikcpyygm9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#coronavirusupdate\n#coronavirusindia #coronainmaharashtra #coronaviruskashmir #corona\n#covid2019india #covid\xe2\x80\xa6 https://t.co/u8uhwt8bea',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'rss goons forcefully conversion of christians in karnataka.\n\nread!\n#\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb7_\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xa8_\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae_\xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xa8 #thursdaythoughts\xe2\x80\xa6 https://t.co/slkmbz8umr',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'@ani leave things like bringing ppl from overseas to @drsjaishankar , you focus on bmc and mh. why no lockdown yet\xe2\x80\xa6 https://t.co/u4pnk4tmoo'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
